ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
4558,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,8,327,1342
4559,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107,200,OK,10,227,1145
4560,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa,301,Moved Permanently,4,263,315
4561,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,22,475,0
4562,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,3,327,1342
4563,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,13,327,1342
4564,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4565,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/dvwa,301,Moved Permanently,11,268,320
4566,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,6,342,0
4567,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,16,327,1342
4568,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4569,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/dvwa/css,301,Moved Permanently,5,272,324
4570,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,8,342,0
4572,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4571,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,23,327,1342
4573,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,41,475,0
4574,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,8,342,0
4575,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4577,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,4,327,1342
4576,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4578,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,10,327,1342
4579,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,8,342,0
4580,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,6,475,0
4581,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,8,342,0
4582,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,10,327,1342
4583,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,17,327,1342
4584,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,7,327,1342
4585,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,3,342,0
4586,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,6,342,0
4587,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,14,475,0
4588,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,20,327,1342
4589,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,4,327,1342
4590,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,32,327,1342
4591,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,15,342,0
4592,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,12,475,0
4593,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,22,342,0
4594,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,16,327,1342
4595,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,8,327,1342
4596,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,12,475,0
4597,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,6,342,0
4598,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,11,327,1342
4599,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,6,342,0
4600,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,11,327,1342
4601,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,9,475,0
4602,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,4,327,1342
4603,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,12,327,1342
4604,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4605,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,9,327,1342
4606,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,4,342,0
4607,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,8,475,0
4608,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,7,327,1342
4609,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,6,342,0
4610,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,7,327,1342
4611,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,4,327,1342
4612,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,8,475,0
4613,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,19,342,0
4614,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,3,327,1342
4615,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,10,342,0
4616,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,9,327,1342
4617,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,4,327,1342
4618,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,24,475,0
4619,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,15,342,0
4620,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/dvwa/images,301,Moved Permanently,9,275,327
4621,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,11,327,1342
4622,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,12,327,1342
4623,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,12,475,0
4624,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,23,342,0
4625,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,9,327,1342
4626,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,18,327,1342
4627,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,3,342,0
4628,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,9,475,0
4629,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,7,327,1342
4630,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4631,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,8,475,0
4632,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,3,342,0
4633,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,9,327,1342
4634,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,17,327,1342
4635,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,9,342,0
4636,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,17,327,1342
4638,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4637,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,13,475,0
4639,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,19,327,1342
4640,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,14,327,1342
4641,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4642,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,6,327,1342
4644,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,24,336,0
4643,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4645,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,10,327,1398
4646,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,23,327,1342
4647,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,6,342,0
4648,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,14,336,0
4649,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,4,327,1342
4650,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,12,327,1342
4651,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,9,342,0
4652,Sun Sep 06 12:26:42 WAT 2026,Sun Sep 06 12:26:42 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,9,327,1398
4653,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,3,342,0
4654,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4655,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,8,336,0
4656,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,8,342,0
4657,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,11,327,1342
4658,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,7,327,1398
4659,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,16,342,0
4660,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,11,326,1342
4661,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,17,336,0
4662,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,7,327,1342
4663,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,7,341,0
4664,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,12,327,1398
4665,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,10,335,0
4666,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,23,341,0
4667,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/dvwa/js,301,Moved Permanently,7,270,323
4668,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,7,327,1342
4669,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,14,327,1398
4670,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,23,336,0
4672,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,17,342,0
4671,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,31,326,1342
4673,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,10,341,0
4674,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,20,327,1398
4675,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,11,327,1342
4676,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,10,327,1342
4677,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,5,342,0
4678,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,4,342,0
4679,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,302,Found,13,336,0
4680,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,9,327,1342
4681,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4682,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,11,341,0
4683,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,14,342,0
4684,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,8,327,1342
4685,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,8,326,1342
4686,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,16,341,0
4687,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,7,342,0
4688,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/vulnerabilities,301,Moved Permanently,8,279,331
4689,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,8,326,1342
4690,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,302,Found,8,342,0
4691,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/vulnerabilities/xss_s,301,Moved Permanently,11,284,337
4692,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,8,327,1398
4693,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,200,OK,9,327,6443
4694,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,13,326,1342
4695,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,200,OK,15,291,1342
4696,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,18,326,1342
4697,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,6,327,1342
4698,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,19,327,1342
4699,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:43 WAT 2026,GET,http://192.168.56.107,200,OK,9,227,1145
4700,Sun Sep 06 12:26:43 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,14,327,1342
4701,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,19,327,1342
4702,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,200,OK,21,327,1342
4704,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,18,327,1342
4703,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa,301,Moved Permanently,11,263,315
4705,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,26,327,1342
4706,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,200,OK,16,327,1342
4708,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,27,327,1342
4707,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,20,327,1342
4709,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa/dvwa,301,Moved Permanently,16,268,320
4710,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,6,327,1342
4711,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,16,327,1342
4712,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,5,327,1342
4713,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa/dvwa/css,301,Moved Permanently,53,272,324
4714,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/login.php,200,OK,19,327,1342
4715,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,17,327,1342
4716,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,POST,http://192.168.56.107/dvwa/vulnerabilities/xss_s/,200,OK,6,327,1342
4717,Sun Sep 06 12:26:44 WAT 2026,Sun Sep 06 12:26:44 WAT 2026,GET,http://192.168.56.107/dvwa/login.php,200,OK,19,327,1342
